"geneID","AnchorGene","CAT_geneClassII","mid.x","mid.y","AbsDistLnc_PCG","DistLnc_PCG","pairs"
"ENSG00000134109.6","ENSG00000235831.2","coding_mRNA",4983906.5,5187710.5,203.804,-203.804,"ENSG00000235831.2-ENSG00000134109.6"
"ENSG00000235978.2","ENSG00000235831.2","coding_mRNA",4983468,4831350,152.118,152.118,"ENSG00000235831.2-ENSG00000235978.2"
"ENSG00000268509.1","ENSG00000235831.2","coding_mRNA",4983906.5,5188287,204.3805,-204.3805,"ENSG00000235831.2-ENSG00000268509.1"
"ENSG00000115415.14","ENSG00000235852.1","coding_mRNA",190881996,191014180.5,132.1845,-132.1845,"ENSG00000235852.1-ENSG00000115415.14"
"ENSG00000115419.8","ENSG00000235852.1","coding_mRNA",190880592,190880819.5,0.2275,-0.2275,"ENSG00000235852.1-ENSG00000115419.8"
"ENSG00000138386.12","ENSG00000235852.1","coding_mRNA",190880592,190649102.5,231.4895,231.4895,"ENSG00000235852.1-ENSG00000138386.12"
"ENSG00000110888.13","ENSG00000235884.2","coding_mRNA",30795711,30754944.5,40.7665,40.7665,"ENSG00000235884.2-ENSG00000110888.13"
"ENSG00000133704.5","ENSG00000235884.2","coding_mRNA",30795711,30695881,99.83,99.83,"ENSG00000235884.2-ENSG00000133704.5"
"ENSG00000143971.7","ENSG00000235885.3","coding_mRNA",67261081,67397323,136.242,-136.242,"ENSG00000235885.3-ENSG00000143971.7"
"CATG00000063507.1","ENSG00000235897.1","coding_mRNA",196318349,196287841.5,30.5075,30.5075,"ENSG00000235897.1-CATG00000063507.1"
"ENSG00000072274.8","ENSG00000235897.1","coding_mRNA",196318349,196082091.5,236.2575,236.2575,"ENSG00000235897.1-ENSG00000072274.8"
"ENSG00000161217.7","ENSG00000235897.1","coding_mRNA",196318349,196287704,30.645,30.645,"ENSG00000235897.1-ENSG00000161217.7"
"ENSG00000163960.7","ENSG00000235897.1","coding_mRNA",196318378,196432435.5,114.0575,-114.0575,"ENSG00000235897.1-ENSG00000163960.7"
"ENSG00000163961.4","ENSG00000235897.1","coding_mRNA",196318378,196503693,185.315,-185.315,"ENSG00000235897.1-ENSG00000163961.4"
"ENSG00000213123.6","ENSG00000235897.1","coding_mRNA",196318349,196318211,0.138,0.138,"ENSG00000235897.1-ENSG00000213123.6"
"ENSG00000272741.1","ENSG00000235897.1","coding_mRNA",196318349,196318211,0.138,0.138,"ENSG00000235897.1-ENSG00000272741.1"
"ENSG00000116539.6","ENSG00000235919.3","coding_mRNA",155563237,155562777.5,0.4595,0.4595,"ENSG00000235919.3-ENSG00000116539.6"
"ENSG00000132676.11","ENSG00000235919.3","coding_mRNA",155563237,155689086.5,125.8495,-125.8495,"ENSG00000235919.3-ENSG00000132676.11"
"ENSG00000160753.11","ENSG00000235919.3","coding_mRNA",155562035.5,155324507.5,237.528,237.528,"ENSG00000235919.3-ENSG00000160753.11"
"ENSG00000163374.15","ENSG00000235919.3","coding_mRNA",155563237,155688671.5,125.4345,-125.4345,"ENSG00000235919.3-ENSG00000163374.15"
"ENSG00000036549.8","ENSG00000235927.2","coding_mRNA",77889268,77683407,205.861,205.861,"ENSG00000235927.2-ENSG00000036549.8"
"ENSG00000077254.10","ENSG00000235927.2","coding_mRNA",77889268,77759828.5,129.4395,129.4395,"ENSG00000235927.2-ENSG00000077254.10"
"ENSG00000137960.5","ENSG00000235927.2","coding_mRNA",77889268,77979171.5,89.9035,-89.9035,"ENSG00000235927.2-ENSG00000137960.5"
"ENSG00000162613.12","ENSG00000235927.2","coding_mRNA",77889268,77979072,89.804,-89.804,"ENSG00000235927.2-ENSG00000162613.12"
"ENSG00000162614.14","ENSG00000235927.2","coding_mRNA",77889268,77888624,0.644,0.644,"ENSG00000235927.2-ENSG00000162614.14"
"ENSG00000162616.8","ENSG00000235927.2","coding_mRNA",77889268,77979171.5,89.9035,-89.9035,"ENSG00000235927.2-ENSG00000162616.8"
"ENSG00000180488.10","ENSG00000235927.2","coding_mRNA",77889268,77779642.5,109.6255,109.6255,"ENSG00000235927.2-ENSG00000180488.10"
"ENSG00000115806.8","ENSG00000235934.1","coding_mRNA",170818039,170929239,111.2,-111.2,"ENSG00000235934.1-ENSG00000115806.8"
"ENSG00000128683.9","ENSG00000235934.1","coding_mRNA",170818039,170816887.5,1.1515,1.1515,"ENSG00000235934.1-ENSG00000128683.9"
"ENSG00000204334.7","ENSG00000235934.1","coding_mRNA",170818039,170771044,46.995,46.995,"ENSG00000235934.1-ENSG00000204334.7"
"ENSG00000204335.3","ENSG00000235934.1","coding_mRNA",170818039,170715330.5,102.7085,102.7085,"ENSG00000235934.1-ENSG00000204335.3"
"ENSG00000134107.4","ENSG00000235947.1","coding_mRNA",4831350,4979462,148.112,-148.112,"ENSG00000235947.1-ENSG00000134107.4"
"ENSG00000150995.13","ENSG00000235947.1","coding_mRNA",4751621,4724358.5,27.2625,27.2625,"ENSG00000235947.1-ENSG00000150995.13"
"ENSG00000235978.2","ENSG00000235947.1","coding_mRNA",4831350,4831350,0,0,"ENSG00000235947.1-ENSG00000235978.2"
"ENSG00000169184.5","ENSG00000235954.2","coding_mRNA",27919465.5,27801742.5,117.723,117.723,"ENSG00000235954.2-ENSG00000169184.5"
"ENSG00000180957.13","ENSG00000235954.2","coding_mRNA",27919465.5,27919246.5,0.219,0.219,"ENSG00000235954.2-ENSG00000180957.13"
"ENSG00000119801.8","ENSG00000235997.2","coding_mRNA",30346646.5,30147004,199.6425,199.6425,"ENSG00000235997.2-ENSG00000119801.8"
"ENSG00000172954.9","ENSG00000235997.2","coding_mRNA",30346646.5,30447235.5,100.589,-100.589,"ENSG00000235997.2-ENSG00000172954.9"
"ENSG00000213626.7","ENSG00000235997.2","coding_mRNA",30346646.5,30231534,115.1125,115.1125,"ENSG00000235997.2-ENSG00000213626.7"
"ENSG00000116183.6","ENSG00000236021.1","coding_mRNA",176241612.5,176241612.5,0,0,"ENSG00000236021.1-ENSG00000116183.6"
"ENSG00000116183.6","ENSG00000236021.1","coding_mRNA",176207675,176207675,0,0,"ENSG00000236021.1-ENSG00000116183.6"
"ENSG00000143207.15","ENSG00000236021.1","coding_mRNA",176207675,176207261,0.414,0.414,"ENSG00000236021.1-ENSG00000143207.15"
"ENSG00000136816.11","ENSG00000236024.1","coding_mRNA",129725084,129803152.5,78.0685,-78.0685,"ENSG00000236024.1-ENSG00000136816.11"
"ENSG00000136819.10","ENSG00000236024.1","coding_mRNA",129725084,129835241,110.157,-110.157,"ENSG00000236024.1-ENSG00000136819.10"
"ENSG00000136827.11","ENSG00000236024.1","coding_mRNA",129725084,129824127,99.043,-99.043,"ENSG00000236024.1-ENSG00000136827.11"
"ENSG00000136878.8","ENSG00000236024.1","coding_mRNA",129725084,129835460,110.376,-110.376,"ENSG00000236024.1-ENSG00000136878.8"
"ENSG00000148331.7","ENSG00000236024.1","coding_mRNA",129725084,129642133.5,82.9505,82.9505,"ENSG00000236024.1-ENSG00000148331.7"
"ENSG00000148335.10","ENSG00000236024.1","coding_mRNA",129725084,129626171.5,98.9125,98.9125,"ENSG00000236024.1-ENSG00000148335.10"
"ENSG00000148344.10","ENSG00000236024.1","coding_mRNA",129725084,129753041.5,27.9575,-27.9575,"ENSG00000236024.1-ENSG00000148344.10"
"ENSG00000179058.5","ENSG00000236024.1","coding_mRNA",129725084,129620338,104.746,104.746,"ENSG00000236024.1-ENSG00000179058.5"
"ENSG00000157778.4","ENSG00000236081.1","coding_mRNA",1742293,1570005,172.288,172.288,"ENSG00000236081.1-ENSG00000157778.4"
"ENSG00000164855.11","ENSG00000236081.1","coding_mRNA",1742293,1555409,186.884,186.884,"ENSG00000236081.1-ENSG00000164855.11"
"ENSG00000164880.11","ENSG00000236081.1","coding_mRNA",1742293,1504371.5,237.9215,237.9215,"ENSG00000236081.1-ENSG00000164880.11"
"ENSG00000198517.5","ENSG00000236081.1","coding_mRNA",1742293,1538285.5,204.0075,204.0075,"ENSG00000236081.1-ENSG00000198517.5"
"ENSG00000225968.4","ENSG00000236081.1","coding_mRNA",1742293,1742357,0.064,-0.064,"ENSG00000236081.1-ENSG00000225968.4"
"CATG00000030758.1","ENSG00000236088.5","coding_mRNA",14069461.5,14309598,240.1365,-240.1365,"ENSG00000236088.5-CATG00000030758.1"
"ENSG00000006695.6","ENSG00000236088.5","coding_mRNA",14069461.5,14069519,0.0575,-0.0575,"ENSG00000236088.5-ENSG00000006695.6"
"ENSG00000125430.4","ENSG00000236088.5","coding_mRNA",14069461.5,14301086,231.6245,-231.6245,"ENSG00000236088.5-ENSG00000125430.4"
"ENSG00000101928.8","ENSG00000236091.1","coding_mRNA",134949532.5,134915249,34.2835,34.2835,"ENSG00000236091.1-ENSG00000101928.8"
"ENSG00000134590.9","ENSG00000236091.1","coding_mRNA",134949532.5,135032336,82.8035,-82.8035,"ENSG00000236091.1-ENSG00000134590.9"
"ENSG00000156500.10","ENSG00000236091.1","coding_mRNA",134949532.5,134807234.5,142.298,142.298,"ENSG00000236091.1-ENSG00000156500.10"
"ENSG00000156504.12","ENSG00000236091.1","coding_mRNA",134949532.5,134797190.5,152.342,152.342,"ENSG00000236091.1-ENSG00000156504.12"
"ENSG00000184785.4","ENSG00000236091.1","coding_mRNA",134949532.5,134991000.5,41.468,-41.468,"ENSG00000236091.1-ENSG00000184785.4"
"ENSG00000203950.6","ENSG00000236091.1","coding_mRNA",134949532.5,135052156.5,102.624,-102.624,"ENSG00000236091.1-ENSG00000203950.6"
"ENSG00000212747.3","ENSG00000236091.1","coding_mRNA",134949532.5,135022510,72.9775,-72.9775,"ENSG00000236091.1-ENSG00000212747.3"
"ENSG00000117525.9","ENSG00000236098.1","coding_mRNA",94330076,94541756.5,211.6805,-211.6805,"ENSG00000236098.1-ENSG00000117525.9"
"ENSG00000117528.7","ENSG00000236098.1","coding_mRNA",94330076,94418400,88.324,-88.324,"ENSG00000236098.1-ENSG00000117528.7"
"ENSG00000137962.8","ENSG00000236098.1","coding_mRNA",94325408,94247739.5,77.6685,77.6685,"ENSG00000236098.1-ENSG00000137962.8"
"ENSG00000004776.7","ENSG00000236144.2","coding_mRNA",35545492.5,35757028.5,211.536,-211.536,"ENSG00000236144.2-ENSG00000004776.7"
"ENSG00000004777.14","ENSG00000236144.2","coding_mRNA",35545492.5,35775560,230.0675,-230.0675,"ENSG00000236144.2-ENSG00000004777.14"
"ENSG00000105672.10","ENSG00000236144.2","coding_mRNA",35545492.5,35643644,98.1515,-98.1515,"ENSG00000236144.2-ENSG00000105672.10"
"ENSG00000105677.7","ENSG00000236144.2","coding_mRNA",35545492.5,35545619,0.1265,-0.1265,"ENSG00000236144.2-ENSG00000105677.7"
"ENSG00000126246.5","ENSG00000236144.2","coding_mRNA",35545492.5,35740580,195.0875,-195.0875,"ENSG00000236144.2-ENSG00000126246.5"
"ENSG00000126254.7","ENSG00000236144.2","coding_mRNA",35545492.5,35629050,83.5575,-83.5575,"ENSG00000236144.2-ENSG00000126254.7"
"ENSG00000126267.4","ENSG00000236144.2","coding_mRNA",35545492.5,35648325,102.8325,-102.8325,"ENSG00000236144.2-ENSG00000126267.4"
"ENSG00000161249.16","ENSG00000236144.2","coding_mRNA",35545492.5,35510506,34.9865,34.9865,"ENSG00000236144.2-ENSG00000161249.16"
"ENSG00000161265.10","ENSG00000236144.2","coding_mRNA",35545492.5,35745417.5,199.925,-199.925,"ENSG00000236144.2-ENSG00000161265.10"
"ENSG00000167595.10","ENSG00000236144.2","coding_mRNA",35545492.5,35758180,212.6875,-212.6875,"ENSG00000236144.2-ENSG00000167595.10"
"ENSG00000188223.9","ENSG00000236144.2","coding_mRNA",35545492.5,35745636.5,200.144,-200.144,"ENSG00000236144.2-ENSG00000188223.9"
"ENSG00000189001.6","ENSG00000236144.2","coding_mRNA",35545492.5,35528309.5,17.183,17.183,"ENSG00000236144.2-ENSG00000189001.6"
"ENSG00000205155.3","ENSG00000236144.2","coding_mRNA",35545492.5,35745636.5,200.144,-200.144,"ENSG00000236144.2-ENSG00000205155.3"
"ENSG00000249115.4","ENSG00000236144.2","coding_mRNA",35545492.5,35612763.5,67.271,-67.271,"ENSG00000236144.2-ENSG00000249115.4"
"ENSG00000267120.3","ENSG00000236144.2","coding_mRNA",35545492.5,35745417.5,199.925,-199.925,"ENSG00000236144.2-ENSG00000267120.3"
"ENSG00000267796.3","ENSG00000236144.2","coding_mRNA",35545492.5,35748566.5,203.074,-203.074,"ENSG00000236144.2-ENSG00000267796.3"
"ENSG00000272333.1","ENSG00000236144.2","coding_mRNA",35545492.5,35717996.5,172.504,-172.504,"ENSG00000236144.2-ENSG00000272333.1"
"ENSG00000170035.11","ENSG00000236153.1","coding_mRNA",180980856,180980611.5,0.2445,0.2445,"ENSG00000236153.1-ENSG00000170035.11"
"ENSG00000118523.5","ENSG00000236166.1","coding_mRNA",131951156.5,131951372,0.2155,-0.2155,"ENSG00000236166.1-ENSG00000118523.5"
"ENSG00000197594.7","ENSG00000236166.1","coding_mRNA",131951156.5,131891769,59.3875,59.3875,"ENSG00000236166.1-ENSG00000197594.7"
"ENSG00000066135.8","ENSG00000236200.1","coding_mRNA",43707341.5,43650161,57.1805,57.1805,"ENSG00000236200.1-ENSG00000066135.8"
"ENSG00000117407.12","ENSG00000236200.1","coding_mRNA",43707341.5,43933280,225.9385,-225.9385,"ENSG00000236200.1-ENSG00000117407.12"
"ENSG00000117408.6","ENSG00000236200.1","coding_mRNA",43707341.5,43946949,239.6075,-239.6075,"ENSG00000236200.1-ENSG00000117408.6"
"ENSG00000126091.15","ENSG00000236200.1","coding_mRNA",43707341.5,43707532,0.1905,-0.1905,"ENSG00000236200.1-ENSG00000126091.15"
"ENSG00000142949.12","ENSG00000236200.1","coding_mRNA",43707341.5,43530879.5,176.462,176.462,"ENSG00000236200.1-ENSG00000142949.12"
"ENSG00000143867.5","ENSG00000236204.1","coding_mRNA",19348018,19358622,10.604,-10.604,"ENSG00000236204.1-ENSG00000143867.5"
"ENSG00000115350.7","ENSG00000236209.1","coding_mRNA",74958880.5,74958656,0.2245,0.2245,"ENSG00000236209.1-ENSG00000115350.7"
"ENSG00000159399.5","ENSG00000236209.1","coding_mRNA",74958880.5,74834126,124.7545,124.7545,"ENSG00000236209.1-ENSG00000159399.5"
"ENSG00000115841.15","ENSG00000236213.1","coding_mRNA",37771129.5,37925280,154.1505,-154.1505,"ENSG00000236213.1-ENSG00000115841.15"
"ENSG00000163171.6","ENSG00000236213.1","coding_mRNA",37771129.5,37671643,99.4865,99.4865,"ENSG00000236213.1-ENSG00000163171.6"
"ENSG00000074800.9","ENSG00000236269.1","coding_mRNA",8878041.5,8878687.5,0.646,-0.646,"ENSG00000236269.1-ENSG00000074800.9"
"ENSG00000142599.13","ENSG00000236269.1","coding_mRNA",8878041.5,8817653.5,60.388,60.388,"ENSG00000236269.1-ENSG00000142599.13"
"CATG00000096624.1","ENSG00000236305.1","coding_mRNA",100852620,100884490.5,31.8705,-31.8705,"ENSG00000236305.1-CATG00000096624.1"
"ENSG00000087077.7","ENSG00000236305.1","coding_mRNA",100852620,100867402,14.782,-14.782,"ENSG00000236305.1-ENSG00000087077.7"
"ENSG00000087085.9","ENSG00000236305.1","coding_mRNA",100852620,100895886.5,43.2665,-43.2665,"ENSG00000236305.1-ENSG00000087085.9"
"ENSG00000087087.14","ENSG00000236305.1","coding_mRNA",100852620,100875077.5,22.4575,-22.4575,"ENSG00000236305.1-ENSG00000087087.14"
"ENSG00000106330.7","ENSG00000236305.1","coding_mRNA",100852620,100612555,240.065,240.065,"ENSG00000236305.1-ENSG00000106330.7"
"ENSG00000106333.8","ENSG00000236305.1","coding_mRNA",100852620,100604874,247.746,247.746,"ENSG00000236305.1-ENSG00000106333.8"
"ENSG00000146828.13","ENSG00000236305.1","coding_mRNA",100852620,100852741.5,0.1215,-0.1215,"ENSG00000236305.1-ENSG00000146828.13"
"ENSG00000146830.9","ENSG00000236305.1","coding_mRNA",100852620,100694254.5,158.3655,158.3655,"ENSG00000236305.1-ENSG00000146830.9"
"ENSG00000169871.8","ENSG00000236305.1","coding_mRNA",100852620,101085488,232.868,-232.868,"ENSG00000236305.1-ENSG00000169871.8"
"ENSG00000169894.13","ENSG00000236305.1","coding_mRNA",100852620,100959033.5,106.4135,-106.4135,"ENSG00000236305.1-ENSG00000169894.13"
"ENSG00000172336.4","ENSG00000236305.1","coding_mRNA",100852620,100706135,146.485,146.485,"ENSG00000236305.1-ENSG00000172336.4"
"ENSG00000172354.5","ENSG00000236305.1","coding_mRNA",100852620,100673800,178.82,178.82,"ENSG00000236305.1-ENSG00000172354.5"
"ENSG00000176125.3","ENSG00000236305.1","coding_mRNA",100852620,100889691,37.071,-37.071,"ENSG00000236305.1-ENSG00000176125.3"
"ENSG00000196411.5","ENSG00000236305.1","coding_mRNA",100852620,100827520,25.1,25.1,"ENSG00000236305.1-ENSG00000196411.5"
"ENSG00000205277.5","ENSG00000236305.1","coding_mRNA",100852620,101017276,164.656,-164.656,"ENSG00000236305.1-ENSG00000205277.5"
"ENSG00000122641.9","ENSG00000236310.1","coding_mRNA",41705407,41703108,2.299,2.299,"ENSG00000236310.1-ENSG00000122641.9"
"ENSG00000072657.4","ENSG00000236333.3","coding_mRNA",72272568,72272530.5,0.0375,0.0375,"ENSG00000236333.3-ENSG00000072657.4"
"ENSG00000019186.5","ENSG00000236352.1","coding_mRNA",53934579,54173985,239.406,-239.406,"ENSG00000236352.1-ENSG00000019186.5"
"ENSG00000080608.9","ENSG00000236404.4","coding_mRNA",2621402,2844089,222.687,-222.687,"ENSG00000236404.4-ENSG00000080608.9"
"ENSG00000147852.11","ENSG00000236404.4","coding_mRNA",2621402,2621782.5,0.3805,-0.3805,"ENSG00000236404.4-ENSG00000147852.11"
"ENSG00000116198.8","ENSG00000236423.1","coding_mRNA",3900405.5,3857206.5,43.199,43.199,"ENSG00000236423.1-ENSG00000116198.8"
"ENSG00000130764.5","ENSG00000236423.1","coding_mRNA",3900405.5,3796498,103.9075,103.9075,"ENSG00000236423.1-ENSG00000130764.5"
"ENSG00000169598.11","ENSG00000236423.1","coding_mRNA",3900405.5,3857472.5,42.933,42.933,"ENSG00000236423.1-ENSG00000169598.11"
"ENSG00000198912.6","ENSG00000236423.1","coding_mRNA",3900405.5,3900261,0.1445,0.1445,"ENSG00000236423.1-ENSG00000198912.6"
"ENSG00000235169.3","ENSG00000236423.1","coding_mRNA",3900405.5,3772750.5,127.655,127.655,"ENSG00000236423.1-ENSG00000235169.3"
"ENSG00000163191.5","ENSG00000236427.1","coding_mRNA",152188830,152037003.5,151.8265,151.8265,"ENSG00000236427.1-ENSG00000163191.5"
"ENSG00000197747.4","ENSG00000236427.1","coding_mRNA",152188830,151993837.5,194.9925,194.9925,"ENSG00000236427.1-ENSG00000197747.4"
"ENSG00000081052.10","ENSG00000236432.3","coding_mRNA",227325170,227164206,160.964,160.964,"ENSG00000236432.3-ENSG00000081052.10"
"ENSG00000168958.15","ENSG00000236432.3","coding_mRNA",227325170,227325267,0.097,-0.097,"ENSG00000236432.3-ENSG00000168958.15"
"ENSG00000169031.14","ENSG00000236432.3","coding_mRNA",227325170,227164624,160.546,160.546,"ENSG00000236432.3-ENSG00000169031.14"
"ENSG00000173744.13","ENSG00000236432.3","coding_mRNA",227325170,227472161,146.991,-146.991,"ENSG00000236432.3-ENSG00000173744.13"
"ENSG00000115935.12","ENSG00000236449.1","coding_mRNA",174571812.5,174682891.5,111.079,-111.079,"ENSG00000236449.1-ENSG00000115935.12"
"ENSG00000138433.11","ENSG00000236449.1","coding_mRNA",174531795.5,174395681.5,136.114,136.114,"ENSG00000236449.1-ENSG00000138433.11"
"ENSG00000138435.10","ENSG00000236449.1","coding_mRNA",174571812.5,174764466.5,192.654,-192.654,"ENSG00000236449.1-ENSG00000138435.10"
"ENSG00000144306.9","ENSG00000236449.1","coding_mRNA",174531795.5,174395754.5,136.041,136.041,"ENSG00000236449.1-ENSG00000144306.9"
"ENSG00000163328.9","ENSG00000236449.1","coding_mRNA",174531795.5,174487058.5,44.737,44.737,"ENSG00000236449.1-ENSG00000163328.9"
"ENSG00000105825.7","ENSG00000236453.1","coding_mRNA",94022807.5,93890752.5,132.055,132.055,"ENSG00000236453.1-ENSG00000105825.7"
"ENSG00000105829.7","ENSG00000236453.1","coding_mRNA",94022807.5,94004357.5,18.45,18.45,"ENSG00000236453.1-ENSG00000105829.7"
"ENSG00000127920.5","ENSG00000236453.1","coding_mRNA",94022807.5,93921737.5,101.07,101.07,"ENSG00000236453.1-ENSG00000127920.5"
"CATG00000030442.1","ENSG00000236457.1","coding_mRNA",2216017,2392922.5,176.9055,-176.9055,"ENSG00000236457.1-CATG00000030442.1"
"ENSG00000070366.9","ENSG00000236457.1","coding_mRNA",2216017,2173022.5,42.9945,42.9945,"ENSG00000236457.1-ENSG00000070366.9"
"ENSG00000070444.10","ENSG00000236457.1","coding_mRNA",2216017,2401055,185.038,-185.038,"ENSG00000236457.1-ENSG00000070444.10"
"ENSG00000108963.13","ENSG00000236457.1","coding_mRNA",2216017,2030147,185.87,185.87,"ENSG00000236457.1-ENSG00000108963.13"
"ENSG00000141258.8","ENSG00000236457.1","coding_mRNA",2216017,2337500,121.483,-121.483,"ENSG00000236457.1-ENSG00000141258.8"
"ENSG00000167720.8","ENSG00000236457.1","coding_mRNA",2216017,2303964,87.947,-87.947,"ENSG00000236457.1-ENSG00000167720.8"
"ENSG00000167721.6","ENSG00000236457.1","coding_mRNA",2216017,2336450,120.433,-120.433,"ENSG00000236457.1-ENSG00000167721.6"
"ENSG00000177374.8","ENSG00000236457.1","coding_mRNA",2216017,2055102.5,160.9145,160.9145,"ENSG00000236457.1-ENSG00000177374.8"
"ENSG00000262664.1","ENSG00000236457.1","coding_mRNA",2216017,2042029,173.988,173.988,"ENSG00000236457.1-ENSG00000262664.1"
"ENSG00000180530.5","ENSG00000236471.1","coding_mRNA",15065152,15064996,0.156,0.156,"ENSG00000236471.1-ENSG00000180530.5"
"ENSG00000005882.7","ENSG00000236472.1","coding_mRNA",50151252.5,50095374,55.8785,55.8785,"ENSG00000236472.1-ENSG00000005882.7"
"ENSG00000005884.13","ENSG00000236472.1","coding_mRNA",50151252.5,50056109,95.1435,95.1435,"ENSG00000236472.1-ENSG00000005884.13"
"ENSG00000015532.5","ENSG00000236472.1","coding_mRNA",50152185,50346122,193.937,-193.937,"ENSG00000236472.1-ENSG00000015532.5"
"ENSG00000108819.9","ENSG00000236472.1","coding_mRNA",50151252.5,50151104.5,0.148,0.148,"ENSG00000236472.1-ENSG00000108819.9"
"ENSG00000108821.9","ENSG00000236472.1","coding_mRNA",50152185,50201630.5,49.4455,-49.4455,"ENSG00000236472.1-ENSG00000108821.9"
"ENSG00000108823.11","ENSG00000236472.1","coding_mRNA",50152185,50175188.5,23.0035,-23.0035,"ENSG00000236472.1-ENSG00000108823.11"
"ENSG00000108826.11","ENSG00000236472.1","coding_mRNA",50152185,50373188,221.003,-221.003,"ENSG00000236472.1-ENSG00000108826.11"
"ENSG00000108829.9","ENSG00000236472.1","coding_mRNA",50152185,50397510.5,245.3255,-245.3255,"ENSG00000236472.1-ENSG00000108829.9"
"ENSG00000154920.10","ENSG00000236472.1","coding_mRNA",50152185,50373236,221.051,-221.051,"ENSG00000236472.1-ENSG00000154920.10"
"ENSG00000167100.10","ENSG00000236472.1","coding_mRNA",50151252.5,50130150,21.1025,21.1025,"ENSG00000236472.1-ENSG00000167100.10"
"ENSG00000167105.3","ENSG00000236472.1","coding_mRNA",50152185,50274479,122.294,-122.294,"ENSG00000236472.1-ENSG00000167105.3"
"ENSG00000138083.3","ENSG00000236502.1","coding_mRNA",44941910,44942067.5,0.1575,-0.1575,"ENSG00000236502.1-ENSG00000138083.3"
"ENSG00000075407.13","ENSG00000236514.1","coding_mRNA",37857749.5,38094362,236.6125,-236.6125,"ENSG00000236514.1-ENSG00000075407.13"
"ENSG00000175395.11","ENSG00000236514.1","coding_mRNA",37857749.5,37976626.5,118.877,-118.877,"ENSG00000236514.1-ENSG00000175395.11"
"ENSG00000189180.11","ENSG00000236514.1","coding_mRNA",37857749.5,38010688.5,152.939,-152.939,"ENSG00000236514.1-ENSG00000189180.11"
"ENSG00000198105.7","ENSG00000236514.1","coding_mRNA",37857749.5,37857615.5,0.134,0.134,"ENSG00000236514.1-ENSG00000198105.7"
"CATG00000056264.1","ENSG00000236519.1","coding_mRNA",44801879.5,44850104.5,48.225,-48.225,"ENSG00000236519.1-CATG00000056264.1"
"ENSG00000160256.8","ENSG00000236519.1","coding_mRNA",44801879.5,44940020,138.1405,-138.1405,"ENSG00000236519.1-ENSG00000160256.8"
"ENSG00000183250.7","ENSG00000236519.1","coding_mRNA",44801879.5,44939881,138.0015,-138.0015,"ENSG00000236519.1-ENSG00000183250.7"
"ENSG00000183255.7","ENSG00000236519.1","coding_mRNA",44801879.5,44873699,71.8195,-71.8195,"ENSG00000236519.1-ENSG00000183255.7"
"ENSG00000184787.14","ENSG00000236519.1","coding_mRNA",44801879.5,44801822.5,0.057,0.057,"ENSG00000236519.1-ENSG00000184787.14"
"ENSG00000184900.11","ENSG00000236519.1","coding_mRNA",44801879.5,44818070.5,16.191,-16.191,"ENSG00000236519.1-ENSG00000184900.11"
"ENSG00000132640.10","ENSG00000236526.1","coding_mRNA",11918536,11890831.5,27.7045,27.7045,"ENSG00000236526.1-ENSG00000132640.10"
"ENSG00000122335.9","ENSG00000236537.1","coding_mRNA",158282271,158168257.5,114.0135,114.0135,"ENSG00000236537.1-ENSG00000122335.9"
"ENSG00000130338.8","ENSG00000236537.1","coding_mRNA",158282271,158232239,50.032,50.032,"ENSG00000236537.1-ENSG00000130338.8"
"ENSG00000272047.1","ENSG00000236537.1","coding_mRNA",158282271,158168355.5,113.9155,113.9155,"ENSG00000236537.1-ENSG00000272047.1"
"ENSG00000111907.16","ENSG00000236548.1","coding_mRNA",124963034,125153751,190.717,-190.717,"ENSG00000236548.1-ENSG00000111907.16"
"ENSG00000146373.12","ENSG00000236548.1","coding_mRNA",124962884.5,124962439.5,0.445,0.445,"ENSG00000236548.1-ENSG00000146373.12"
"CATG00000010971.1","ENSG00000236617.2","coding_mRNA",132887799.5,132761305,126.4945,126.4945,"ENSG00000236617.2-CATG00000010971.1"
"ENSG00000072609.13","ENSG00000236617.2","coding_mRNA",132887799.5,132887600.5,0.199,0.199,"ENSG00000236617.2-ENSG00000072609.13"
"ENSG00000090612.16","ENSG00000236617.2","coding_mRNA",132887842.5,133130634.5,242.792,-242.792,"ENSG00000236617.2-ENSG00000090612.16"
"ENSG00000090615.8","ENSG00000236617.2","coding_mRNA",132887799.5,132828857,58.9425,58.9425,"ENSG00000236617.2-ENSG00000090615.8"
"ENSG00000176894.5","ENSG00000236617.2","coding_mRNA",132887799.5,132687621,200.1785,200.1785,"ENSG00000236617.2-ENSG00000176894.5"
"ENSG00000176915.10","ENSG00000236617.2","coding_mRNA",132887799.5,132761816.5,125.983,125.983,"ENSG00000236617.2-ENSG00000176915.10"
"ENSG00000177084.12","ENSG00000236617.2","coding_mRNA",132887799.5,132687354,200.4455,200.4455,"ENSG00000236617.2-ENSG00000177084.12"
"ENSG00000196387.5","ENSG00000236617.2","coding_mRNA",132887842.5,133080917.5,193.075,-193.075,"ENSG00000236617.2-ENSG00000196387.5"
"ENSG00000196458.6","ENSG00000236617.2","coding_mRNA",132887842.5,132956296,68.4535,-68.4535,"ENSG00000236617.2-ENSG00000196458.6"
"ENSG00000198040.6","ENSG00000236617.2","coding_mRNA",132887842.5,133037380,149.5375,-149.5375,"ENSG00000236617.2-ENSG00000198040.6"
