"geneID","AnchorGene","CAT_geneClassII","pairs","mid.x","mid.y","AbsDistLnc_PCG","DistLnc_PCG"
"ENSG00000139626.11","ENSG00000257379.1","coding_mRNA","ENSG00000257379.1-ENSG00000139626.11",53441737,53207250.5,234.4865,234.4865
"ENSG00000139637.9","ENSG00000257379.1","coding_mRNA","ENSG00000257379.1-ENSG00000139637.9",53441737,53299941,141.796,141.796
"ENSG00000170653.14","ENSG00000257379.1","coding_mRNA","ENSG00000257379.1-ENSG00000170653.14",53441737,53625997,184.26,-184.26
"ENSG00000172819.12","ENSG00000257379.1","coding_mRNA","ENSG00000257379.1-ENSG00000172819.12",53441737,53220351,221.386,221.386
"ENSG00000182544.8","ENSG00000257379.1","coding_mRNA","ENSG00000257379.1-ENSG00000182544.8",53441737,53252163,189.574,189.574
"ENSG00000185591.5","ENSG00000257379.1","coding_mRNA","ENSG00000257379.1-ENSG00000185591.5",53441737,53380829,60.908,60.908
"ENSG00000197111.11","ENSG00000257379.1","coding_mRNA","ENSG00000257379.1-ENSG00000197111.11",53441737,53441737,0,0
"ENSG00000205352.6","ENSG00000257379.1","coding_mRNA","ENSG00000257379.1-ENSG00000205352.6",53441737,53441737,0,0
"ENSG00000267281.2","ENSG00000257379.1","coding_mRNA","ENSG00000257379.1-ENSG00000267281.2",53441737,53625997,184.26,-184.26
"ENSG00000005175.5","ENSG00000257433.1","coding_mRNA","ENSG00000257433.1-ENSG00000005175.5",47706085,47706016.5,0.0685,0.0685
"ENSG00000061273.13","ENSG00000257433.1","coding_mRNA","ENSG00000257433.1-ENSG00000061273.13",47706119,47819890,113.771,-113.771
"ENSG00000079337.11","ENSG00000257433.1","coding_mRNA","ENSG00000257433.1-ENSG00000079337.11",47706119,47758859,52.74,-52.74
"ENSG00000111424.6","ENSG00000257433.1","coding_mRNA","ENSG00000257433.1-ENSG00000111424.6",47706119,47904991.5,198.8725,-198.8725
"ENSG00000211584.9","ENSG00000257433.1","coding_mRNA","ENSG00000257433.1-ENSG00000211584.9",47706119,47773230,67.111,-67.111
"ENSG00000037897.12","ENSG00000257499.2","coding_mRNA","ENSG00000257499.2-ENSG00000037897.12",57725335.5,57772108,46.7725,-46.7725
"ENSG00000111012.5","ENSG00000257499.2","coding_mRNA","ENSG00000257499.2-ENSG00000111012.5",57725335.5,57767074,41.7385,-41.7385
"ENSG00000123297.12","ENSG00000257499.2","coding_mRNA","ENSG00000257499.2-ENSG00000123297.12",57725335.5,57782773,57.4375,-57.4375
"ENSG00000123329.13","ENSG00000257499.2","coding_mRNA","ENSG00000257499.2-ENSG00000123329.13",57725335.5,57477886,247.4495,247.4495
"ENSG00000123427.11","ENSG00000257499.2","coding_mRNA","ENSG00000257499.2-ENSG00000123427.11",57725335.5,57772614,47.2785,-47.2785
"ENSG00000135439.7","ENSG00000257499.2","coding_mRNA","ENSG00000257499.2-ENSG00000135439.7",57725335.5,57742156,16.8205,-16.8205
"ENSG00000135446.12","ENSG00000257499.2","coding_mRNA","ENSG00000257499.2-ENSG00000135446.12",57725335.5,57752300.5,26.965,-26.965
"ENSG00000135452.5","ENSG00000257499.2","coding_mRNA","ENSG00000257499.2-ENSG00000135452.5",57725335.5,57745047.5,19.712,-19.712
"ENSG00000135506.11","ENSG00000257499.2","coding_mRNA","ENSG00000257499.2-ENSG00000135506.11",57725335.5,57694141.5,31.194,31.194
"ENSG00000139266.5","ENSG00000257499.2","coding_mRNA","ENSG00000257499.2-ENSG00000139266.5",57725335.5,57755103,29.7675,-29.7675
"ENSG00000166896.3","ENSG00000257499.2","coding_mRNA","ENSG00000257499.2-ENSG00000166896.3",57725335.5,57941536,216.2005,-216.2005
"ENSG00000166908.13","ENSG00000257499.2","coding_mRNA","ENSG00000257499.2-ENSG00000166908.13",57725335.5,57591229.5,134.106,134.106
"ENSG00000166986.8","ENSG00000257499.2","coding_mRNA","ENSG00000257499.2-ENSG00000166986.8",57725335.5,57488074,237.2615,237.2615
"ENSG00000166987.10","ENSG00000257499.2","coding_mRNA","ENSG00000257499.2-ENSG00000166987.10",57725335.5,57522850.5,202.485,202.485
"ENSG00000175197.6","ENSG00000257499.2","coding_mRNA","ENSG00000257499.2-ENSG00000175197.6",57725335.5,57520512.5,204.823,204.823
"ENSG00000175203.11","ENSG00000257499.2","coding_mRNA","ENSG00000257499.2-ENSG00000175203.11",57725335.5,57547177.5,178.158,178.158
"ENSG00000175215.5","ENSG00000257499.2","coding_mRNA","ENSG00000257499.2-ENSG00000175215.5",57725335.5,57846713,121.3775,-121.3775
"ENSG00000257921.1","ENSG00000257499.2","coding_mRNA","ENSG00000257499.2-ENSG00000257921.1",57725335.5,57772614,47.2785,-47.2785
"ENSG00000117791.11","ENSG00000257551.1","coding_mRNA","ENSG00000257551.1-ENSG00000117791.11",220880240,220748315.5,131.9245,131.9245
"ENSG00000136630.11","ENSG00000257551.1","coding_mRNA","ENSG00000257551.1-ENSG00000136630.11",220880240,220880084,0.156,0.156
"ENSG00000162817.6","ENSG00000257551.1","coding_mRNA","ENSG00000257551.1-ENSG00000162817.6",220880240,220690382.5,189.8575,189.8575
"ENSG00000186205.8","ENSG00000257551.1","coding_mRNA","ENSG00000257551.1-ENSG00000186205.8",220880240,220786900,93.34,93.34
"ENSG00000062485.14","ENSG00000257553.1","coding_mRNA","ENSG00000257553.1-ENSG00000062485.14",56104193.5,56300327.5,196.134,-196.134
"ENSG00000065357.15","ENSG00000257553.1","coding_mRNA","ENSG00000257553.1-ENSG00000065357.15",56104193.5,55932072,172.1215,172.1215
"ENSG00000092841.14","ENSG00000257553.1","coding_mRNA","ENSG00000257553.1-ENSG00000092841.14",56104193.5,56158361.5,54.168,-54.168
"ENSG00000110944.4","ENSG00000257553.1","coding_mRNA","ENSG00000257553.1-ENSG00000110944.4",56104193.5,56338883,234.6895,-234.6895
"ENSG00000111540.11","ENSG00000257553.1","coding_mRNA","ENSG00000257553.1-ENSG00000111540.11",56104193.5,55974084.5,130.109,130.109
"ENSG00000123374.6","ENSG00000257553.1","coding_mRNA","ENSG00000257553.1-ENSG00000123374.6",56104193.5,55966837,137.3565,137.3565
"ENSG00000123411.10","ENSG00000257553.1","coding_mRNA","ENSG00000257553.1-ENSG00000123411.10",56104193.5,56021482.5,82.711,82.711
"ENSG00000135469.9","ENSG00000257553.1","coding_mRNA","ENSG00000257553.1-ENSG00000135469.9",56104193.5,56266872,162.6785,-162.6785
"ENSG00000135473.10","ENSG00000257553.1","coding_mRNA","ENSG00000257553.1-ENSG00000135473.10",56104193.5,56333957.5,229.764,-229.764
"ENSG00000135482.2","ENSG00000257553.1","coding_mRNA","ENSG00000257553.1-ENSG00000135482.2",56104193.5,56116609,12.4155,-12.4155
"ENSG00000139531.8","ENSG00000257553.1","coding_mRNA","ENSG00000257553.1-ENSG00000139531.8",56104193.5,55997288,106.9055,106.9055
"ENSG00000139579.8","ENSG00000257553.1","coding_mRNA","ENSG00000257553.1-ENSG00000139579.8",56104193.5,56224373,120.1795,-120.1795
"ENSG00000139613.7","ENSG00000257553.1","coding_mRNA","ENSG00000257553.1-ENSG00000139613.7",56104193.5,56189484.5,85.291,-85.291
"ENSG00000139641.8","ENSG00000257553.1","coding_mRNA","ENSG00000257553.1-ENSG00000139641.8",56104193.5,56118261.5,14.068,-14.068
"ENSG00000139645.9","ENSG00000257553.1","coding_mRNA","ENSG00000257553.1-ENSG00000139645.9",56104193.5,56258363.5,154.17,-154.17
"ENSG00000144785.4","ENSG00000257553.1","coding_mRNA","ENSG00000257553.1-ENSG00000144785.4",56104193.5,56315918,211.7245,-211.7245
"ENSG00000170473.12","ENSG00000257553.1","coding_mRNA","ENSG00000257553.1-ENSG00000170473.12",56104193.5,55927899.5,176.294,176.294
"ENSG00000170515.9","ENSG00000257553.1","coding_mRNA","ENSG00000257553.1-ENSG00000170515.9",56104193.5,56104579,0.3855,-0.3855
"ENSG00000181852.13","ENSG00000257553.1","coding_mRNA","ENSG00000257553.1-ENSG00000181852.13",56104193.5,56221880,117.6865,-117.6865
"ENSG00000185664.10","ENSG00000257553.1","coding_mRNA","ENSG00000257553.1-ENSG00000185664.10",56104193.5,55973469.5,130.724,130.724
"ENSG00000196465.6","ENSG00000257553.1","coding_mRNA","ENSG00000257553.1-ENSG00000196465.6",56104193.5,56152596.5,48.403,-48.403
"ENSG00000197728.5","ENSG00000257553.1","coding_mRNA","ENSG00000257553.1-ENSG00000197728.5",56104193.5,56042125,62.0685,62.0685
"ENSG00000229117.4","ENSG00000257553.1","coding_mRNA","ENSG00000257553.1-ENSG00000229117.4",56104193.5,56116609,12.4155,-12.4155
"ENSG00000257727.1","ENSG00000257553.1","coding_mRNA","ENSG00000257553.1-ENSG00000257727.1",56104193.5,56315876,211.6825,-211.6825
"CATG00000020274.1","ENSG00000257556.1","coding_mRNA","ENSG00000257556.1-CATG00000020274.1",105065624.5,104816182.5,249.442,249.442
"ENSG00000099814.11","ENSG00000257556.1","coding_mRNA","ENSG00000257556.1-ENSG00000099814.11",105065624.5,104865289.5,200.335,200.335
"ENSG00000166428.8","ENSG00000257556.1","coding_mRNA","ENSG00000257556.1-ENSG00000166428.8",105065624.5,104924874.5,140.75,140.75
"ENSG00000170779.10","ENSG00000257556.1","coding_mRNA","ENSG00000257556.1-ENSG00000170779.10",105065624.5,105025012.5,40.612,40.612
"ENSG00000179364.9","ENSG00000257556.1","coding_mRNA","ENSG00000257556.1-ENSG00000179364.9",105065624.5,105314738,249.1135,-249.1135
"ENSG00000183484.7","ENSG00000257556.1","coding_mRNA","ENSG00000257556.1-ENSG00000183484.7",105065624.5,105065433.5,0.191,0.191
"ENSG00000183828.10","ENSG00000257556.1","coding_mRNA","ENSG00000257556.1-ENSG00000183828.10",105065624.5,105181295,115.6705,-115.6705
"ENSG00000184887.9","ENSG00000257556.1","coding_mRNA","ENSG00000257556.1-ENSG00000184887.9",105065624.5,105248544.5,182.92,-182.92
"ENSG00000185024.11","ENSG00000257556.1","coding_mRNA","ENSG00000257556.1-ENSG00000185024.11",105065624.5,105301004.5,235.38,-235.38
"ENSG00000185567.6","ENSG00000257556.1","coding_mRNA","ENSG00000257556.1-ENSG00000185567.6",105065624.5,104970493,95.1315,95.1315
"ENSG00000058272.11","ENSG00000257557.1","coding_mRNA","ENSG00000257557.1-ENSG00000058272.11",79935267.5,79935146,0.1215,0.1215
"ENSG00000111252.6","ENSG00000257595.2","coding_mRNA","ENSG00000257595.2-ENSG00000111252.6",111369261,111405897.5,36.6365,-36.6365
"ENSG00000198324.10","ENSG00000257595.2","coding_mRNA","ENSG00000257595.2-ENSG00000198324.10",111369261,111369097,0.164,0.164
"ENSG00000204842.10","ENSG00000257595.2","coding_mRNA","ENSG00000257595.2-ENSG00000204842.10",111369261,111599300,230.039,-230.039
"ENSG00000094914.8","ENSG00000257605.1","coding_mRNA","ENSG00000257605.1-ENSG00000094914.8",53300359,53321586,21.227,-21.227
"ENSG00000123349.9","ENSG00000257605.1","coding_mRNA","ENSG00000257605.1-ENSG00000123349.9",53300359,53295550.5,4.8085,4.8085
"ENSG00000135476.7","ENSG00000257605.1","coding_mRNA","ENSG00000257605.1-ENSG00000135476.7",53300359,53268305.5,32.0535,32.0535
"ENSG00000139546.6","ENSG00000257605.1","coding_mRNA","ENSG00000257605.1-ENSG00000139546.6",53300359,53501314,200.955,-200.955
"ENSG00000139625.8","ENSG00000257605.1","coding_mRNA","ENSG00000257605.1-ENSG00000139625.8",53300359,53499469.5,199.1105,-199.1105
"ENSG00000139626.11","ENSG00000257605.1","coding_mRNA","ENSG00000257605.1-ENSG00000139626.11",53300359,53207250.5,93.1085,93.1085
"ENSG00000139631.14","ENSG00000257605.1","coding_mRNA","ENSG00000257605.1-ENSG00000139631.14",53300359,53180649.5,119.7095,119.7095
"ENSG00000139637.9","ENSG00000257605.1","coding_mRNA","ENSG00000257605.1-ENSG00000139637.9",53300359,53299941,0.418,0.418
"ENSG00000139651.9","ENSG00000257605.1","coding_mRNA","ENSG00000257605.1-ENSG00000139651.9",53300359,53180718,119.641,119.641
"ENSG00000167778.4","ENSG00000257605.1","coding_mRNA","ENSG00000257605.1-ENSG00000167778.4",53300359,53079380,220.979,220.979
"ENSG00000167779.3","ENSG00000257605.1","coding_mRNA","ENSG00000257605.1-ENSG00000167779.3",53300359,53097666,202.693,202.693
"ENSG00000172819.12","ENSG00000257605.1","coding_mRNA","ENSG00000257605.1-ENSG00000172819.12",53300359,53220351,80.008,80.008
"ENSG00000182544.8","ENSG00000257605.1","coding_mRNA","ENSG00000257605.1-ENSG00000182544.8",53300359,53252163,48.196,48.196
"ENSG00000185591.5","ENSG00000257605.1","coding_mRNA","ENSG00000257605.1-ENSG00000185591.5",53300359,53380185,79.826,-79.826
"ENSG00000197111.11","ENSG00000257605.1","coding_mRNA","ENSG00000257605.1-ENSG00000197111.11",53300359,53441737,141.378,-141.378
"ENSG00000205352.6","ENSG00000257605.1","coding_mRNA","ENSG00000257605.1-ENSG00000205352.6",53300359,53441737,141.378,-141.378
"ENSG00000032219.14","ENSG00000257621.3","coding_mRNA","ENSG00000257621.3-ENSG00000032219.14",58298126,58298541.5,0.4155,-0.4155
"ENSG00000100567.8","ENSG00000257621.3","coding_mRNA","ENSG00000257621.3-ENSG00000100567.8",58298126,58263723,34.403,34.403
"ENSG00000100575.9","ENSG00000257621.3","coding_mRNA","ENSG00000257621.3-ENSG00000100575.9",58298126,58427182.5,129.0565,-129.0565
"ENSG00000100578.10","ENSG00000257621.3","coding_mRNA","ENSG00000257621.3-ENSG00000100578.10",58298126,58427712.5,129.5865,-129.5865
"ENSG00000131966.9","ENSG00000257621.3","coding_mRNA","ENSG00000257621.3-ENSG00000131966.9",58298126,58200145.5,97.9805,97.9805
"ENSG00000139971.11","ENSG00000257621.3","coding_mRNA","ENSG00000257621.3-ENSG00000139971.11",58298126,58298126,0,0
"ENSG00000170779.10","ENSG00000257622.1","coding_mRNA","ENSG00000257622.1-ENSG00000170779.10",105181295,105025012.5,156.2825,156.2825
"ENSG00000179364.9","ENSG00000257622.1","coding_mRNA","ENSG00000257622.1-ENSG00000179364.9",105181295,105314738,133.443,-133.443
"ENSG00000182979.13","ENSG00000257622.1","coding_mRNA","ENSG00000257622.1-ENSG00000182979.13",105181295,105419850.5,238.5555,-238.5555
"ENSG00000183484.7","ENSG00000257622.1","coding_mRNA","ENSG00000257622.1-ENSG00000183484.7",105181295,105065433.5,115.8615,115.8615
"ENSG00000183828.10","ENSG00000257622.1","coding_mRNA","ENSG00000257622.1-ENSG00000183828.10",105181295,105181295,0,0
"ENSG00000184887.9","ENSG00000257622.1","coding_mRNA","ENSG00000257622.1-ENSG00000184887.9",105181295,105248544.5,67.2495,-67.2495
"ENSG00000185024.11","ENSG00000257622.1","coding_mRNA","ENSG00000257622.1-ENSG00000185024.11",105181295,105301004.5,119.7095,-119.7095
"ENSG00000185567.6","ENSG00000257622.1","coding_mRNA","ENSG00000257622.1-ENSG00000185567.6",105181295,104970493,210.802,210.802
"ENSG00000226174.2","ENSG00000257622.1","coding_mRNA","ENSG00000257622.1-ENSG00000226174.2",105181295,105398551,217.256,-217.256
"ENSG00000123358.15","ENSG00000257663.1","coding_mRNA","ENSG00000257663.1-ENSG00000123358.15",52073781,52051444,22.337,22.337
"ENSG00000123395.10","ENSG00000257663.1","coding_mRNA","ENSG00000257663.1-ENSG00000123395.10",52073781,52069999,3.782,3.782
"ENSG00000135480.10","ENSG00000257663.1","coding_mRNA","ENSG00000257663.1-ENSG00000135480.10",52073781,52244347,170.566,-170.566
"ENSG00000135503.8","ENSG00000257663.1","coding_mRNA","ENSG00000257663.1-ENSG00000135503.8",52073781,51951706.5,122.0745,122.0745
"ENSG00000139567.8","ENSG00000257663.1","coding_mRNA","ENSG00000257663.1-ENSG00000139567.8",52073781,51912394,161.387,161.387
"ENSG00000161835.6","ENSG00000257663.1","coding_mRNA","ENSG00000257663.1-ENSG00000161835.6",52073781,52006944,66.837,66.837
"ENSG00000075089.5","ENSG00000257696.1","coding_mRNA","ENSG00000257696.1-ENSG00000075089.5",100142134.5,100200818,58.6835,-58.6835
"ENSG00000111647.8","ENSG00000257696.1","coding_mRNA","ENSG00000257696.1-ENSG00000111647.8",100142134.5,100142860,0.7255,-0.7255
"ENSG00000136021.13","ENSG00000257696.1","coding_mRNA","ENSG00000257696.1-ENSG00000136021.13",100142134.5,100267405.5,125.271,-125.271
"ENSG00000037897.12","ENSG00000257698.1","coding_mRNA","ENSG00000257698.1-ENSG00000037897.12",57936146.5,57772108,164.0385,164.0385
"ENSG00000111012.5","ENSG00000257698.1","coding_mRNA","ENSG00000257698.1-ENSG00000111012.5",57936146.5,57767074,169.0725,169.0725
"ENSG00000123297.12","ENSG00000257698.1","coding_mRNA","ENSG00000257698.1-ENSG00000123297.12",57936146.5,57782773,153.3735,153.3735
"ENSG00000123427.11","ENSG00000257698.1","coding_mRNA","ENSG00000257698.1-ENSG00000123427.11",57936146.5,57772957.5,163.189,163.189
"ENSG00000135439.7","ENSG00000257698.1","coding_mRNA","ENSG00000257698.1-ENSG00000135439.7",57936146.5,57742156,193.9905,193.9905
"ENSG00000135446.12","ENSG00000257698.1","coding_mRNA","ENSG00000257698.1-ENSG00000135446.12",57936146.5,57752300.5,183.846,183.846
"ENSG00000135452.5","ENSG00000257698.1","coding_mRNA","ENSG00000257698.1-ENSG00000135452.5",57936146.5,57745047.5,191.099,191.099
"ENSG00000135506.11","ENSG00000257698.1","coding_mRNA","ENSG00000257698.1-ENSG00000135506.11",57936146.5,57694141.5,242.005,242.005
"ENSG00000139266.5","ENSG00000257698.1","coding_mRNA","ENSG00000257698.1-ENSG00000139266.5",57936146.5,57755103,181.0435,181.0435
"ENSG00000166896.3","ENSG00000257698.1","coding_mRNA","ENSG00000257698.1-ENSG00000166896.3",57936146.5,57941536,5.3895,-5.3895
"ENSG00000175215.5","ENSG00000257698.1","coding_mRNA","ENSG00000257698.1-ENSG00000175215.5",57936146.5,57846713,89.4335,89.4335
"ENSG00000257921.1","ENSG00000257698.1","coding_mRNA","ENSG00000257698.1-ENSG00000257921.1",57936146.5,57772957.5,163.189,163.189
"ENSG00000005448.12","ENSG00000257702.3","coding_mRNA","ENSG00000257702.3-ENSG00000005448.12",74502606,74421744.5,80.8615,80.8615
"ENSG00000114993.11","ENSG00000257702.3","coding_mRNA","ENSG00000257702.3-ENSG00000114993.11",74502606,74440537,62.069,62.069
"ENSG00000115274.10","ENSG00000257702.3","coding_mRNA","ENSG00000257702.3-ENSG00000115274.10",74502606,74455101.5,47.5045,47.5045
"ENSG00000115275.7","ENSG00000257702.3","coding_mRNA","ENSG00000257702.3-ENSG00000115275.7",74502606,74465381,37.225,37.225
"ENSG00000115282.15","ENSG00000257702.3","coding_mRNA","ENSG00000257702.3-ENSG00000115282.15",74502606,74483079,19.527,19.527
"ENSG00000115289.8","ENSG00000257702.3","coding_mRNA","ENSG00000257702.3-ENSG00000115289.8",74503465,74507411.5,3.9465,-3.9465
"ENSG00000115307.12","ENSG00000257702.3","coding_mRNA","ENSG00000257702.3-ENSG00000115307.12",74503465,74529696,26.231,-26.231
"ENSG00000115317.7","ENSG00000257702.3","coding_mRNA","ENSG00000257702.3-ENSG00000115317.7",74503465,74529970,26.505,-26.505
"ENSG00000115318.7","ENSG00000257702.3","coding_mRNA","ENSG00000257702.3-ENSG00000115318.7",74503465,74555705,52.24,-52.24
"ENSG00000115325.9","ENSG00000257702.3","coding_mRNA","ENSG00000257702.3-ENSG00000115325.9",74503465,74554736.5,51.2715,-51.2715
"ENSG00000135622.8","ENSG00000257702.3","coding_mRNA","ENSG00000257702.3-ENSG00000135622.8",74503465,74654255,150.79,-150.79
"ENSG00000135637.9","ENSG00000257702.3","coding_mRNA","ENSG00000257702.3-ENSG00000135637.9",74502606,74482983.5,19.6225,19.6225
"ENSG00000159239.7","ENSG00000257702.3","coding_mRNA","ENSG00000257702.3-ENSG00000159239.7",74502606,74418628.5,83.9775,83.9775
"ENSG00000159374.13","ENSG00000257702.3","coding_mRNA","ENSG00000257702.3-ENSG00000159374.13",74503465,74576939.5,73.4745,-73.4745
"ENSG00000179528.11","ENSG00000257702.3","coding_mRNA","ENSG00000257702.3-ENSG00000179528.11",74503465,74503314,0.151,0.151
"ENSG00000204822.6","ENSG00000257702.3","coding_mRNA","ENSG00000257702.3-ENSG00000204822.6",74502606,74472668,29.938,29.938
"ENSG00000204843.8","ENSG00000257702.3","coding_mRNA","ENSG00000257702.3-ENSG00000204843.8",74502606,74391856.5,110.7495,110.7495
"ENSG00000239779.2","ENSG00000257702.3","coding_mRNA","ENSG00000257702.3-ENSG00000239779.2",74502606,74458444,44.162,44.162
"ENSG00000264324.1","ENSG00000257702.3","coding_mRNA","ENSG00000257702.3-ENSG00000264324.1",74502606,74370333.5,132.2725,132.2725
"ENSG00000139117.9","ENSG00000257718.1","coding_mRNA","ENSG00000257718.1-ENSG00000139117.9",38905703.5,38905591.5,0.112,0.112
"ENSG00000090382.2","ENSG00000257764.2","coding_mRNA","ENSG00000257764.2-ENSG00000090382.2",69354233,69348382,5.851,5.851
"ENSG00000111605.12","ENSG00000257764.2","coding_mRNA","ENSG00000257764.2-ENSG00000111605.12",69354233,69239574,114.659,114.659
"ENSG00000127337.2","ENSG00000257764.2","coding_mRNA","ENSG00000257764.2-ENSG00000127337.2",69354233,69359733,5.5,-5.5
"ENSG00000166225.4","ENSG00000257764.2","coding_mRNA","ENSG00000257764.2-ENSG00000166225.4",69354233,69470406,116.173,-116.173
"ENSG00000166226.8","ENSG00000257764.2","coding_mRNA","ENSG00000257764.2-ENSG00000166226.8",69354233,69585451.5,231.2185,-231.2185
"ENSG00000066117.10","ENSG00000257771.1","coding_mRNA","ENSG00000257771.1-ENSG00000066117.10",49904197,50085226,181.029,-181.029
"ENSG00000110881.7","ENSG00000257771.1","coding_mRNA","ENSG00000257771.1-ENSG00000110881.7",49904197,50057378,153.181,-153.181
"ENSG00000135472.4","ENSG00000257771.1","coding_mRNA","ENSG00000257771.1-ENSG00000135472.4",49904197,49903882,0.315,0.315
"ENSG00000139644.8","ENSG00000257771.1","coding_mRNA","ENSG00000257771.1-ENSG00000139644.8",49904197,49741557,162.64,162.64
"ENSG00000161791.9","ENSG00000257771.1","coding_mRNA","ENSG00000257771.1-ENSG00000161791.9",49904197,49707429.5,196.7675,196.7675
"ENSG00000161800.8","ENSG00000257771.1","coding_mRNA","ENSG00000257771.1-ENSG00000161800.8",49904197,50025448.5,121.2515,-121.2515
"ENSG00000167566.12","ENSG00000257771.1","coding_mRNA","ENSG00000257771.1-ENSG00000167566.12",49904197,49828412.5,75.7845,75.7845
"ENSG00000167588.8","ENSG00000257771.1","coding_mRNA","ENSG00000257771.1-ENSG00000167588.8",49904197,50104010.5,199.8135,-199.8135
"ENSG00000178449.4","ENSG00000257771.1","coding_mRNA","ENSG00000257771.1-ENSG00000178449.4",49904197,50112215.5,208.0185,-208.0185
"ENSG00000186666.4","ENSG00000257771.1","coding_mRNA","ENSG00000257771.1-ENSG00000186666.4",49904197,49843105.5,61.0915,61.0915
"ENSG00000062485.14","ENSG00000257809.1","coding_mRNA","ENSG00000257809.1-ENSG00000062485.14",56159167.5,56300327.5,141.16,-141.16
"ENSG00000065357.15","ENSG00000257809.1","coding_mRNA","ENSG00000257809.1-ENSG00000065357.15",56152474,55932072,220.402,220.402
"ENSG00000092841.14","ENSG00000257809.1","coding_mRNA","ENSG00000257809.1-ENSG00000092841.14",56158221.5,56158361.5,0.14,-0.14
"ENSG00000110944.4","ENSG00000257809.1","coding_mRNA","ENSG00000257809.1-ENSG00000110944.4",56159167.5,56338883,179.7155,-179.7155
"ENSG00000111540.11","ENSG00000257809.1","coding_mRNA","ENSG00000257809.1-ENSG00000111540.11",56152474,55974084.5,178.3895,178.3895
"ENSG00000123374.6","ENSG00000257809.1","coding_mRNA","ENSG00000257809.1-ENSG00000123374.6",56152474,55966837,185.637,185.637
"ENSG00000123411.10","ENSG00000257809.1","coding_mRNA","ENSG00000257809.1-ENSG00000123411.10",56152474,56021482.5,130.9915,130.9915
"ENSG00000135469.9","ENSG00000257809.1","coding_mRNA","ENSG00000257809.1-ENSG00000135469.9",56159167.5,56266872,107.7045,-107.7045
"ENSG00000135473.10","ENSG00000257809.1","coding_mRNA","ENSG00000257809.1-ENSG00000135473.10",56159167.5,56333957.5,174.79,-174.79
"ENSG00000135482.2","ENSG00000257809.1","coding_mRNA","ENSG00000257809.1-ENSG00000135482.2",56152474,56118261.5,34.2125,34.2125
"ENSG00000139531.8","ENSG00000257809.1","coding_mRNA","ENSG00000257809.1-ENSG00000139531.8",56152474,55997288,155.186,155.186
"ENSG00000139579.8","ENSG00000257809.1","coding_mRNA","ENSG00000257809.1-ENSG00000139579.8",56159167.5,56224373,65.2055,-65.2055
"ENSG00000139613.7","ENSG00000257809.1","coding_mRNA","ENSG00000257809.1-ENSG00000139613.7",56159167.5,56189484.5,30.317,-30.317
"ENSG00000139641.8","ENSG00000257809.1","coding_mRNA","ENSG00000257809.1-ENSG00000139641.8",56152474,56128260.5,24.2135,24.2135
"ENSG00000139645.9","ENSG00000257809.1","coding_mRNA","ENSG00000257809.1-ENSG00000139645.9",56159167.5,56258363.5,99.196,-99.196
"ENSG00000144785.4","ENSG00000257809.1","coding_mRNA","ENSG00000257809.1-ENSG00000144785.4",56159167.5,56315918,156.7505,-156.7505
"ENSG00000170473.12","ENSG00000257809.1","coding_mRNA","ENSG00000257809.1-ENSG00000170473.12",56152474,55927899.5,224.5745,224.5745
"ENSG00000170515.9","ENSG00000257809.1","coding_mRNA","ENSG00000257809.1-ENSG00000170515.9",56152474,56104579,47.895,47.895
"ENSG00000170581.9","ENSG00000257809.1","coding_mRNA","ENSG00000257809.1-ENSG00000170581.9",56159167.5,56360116,200.9485,-200.9485
"ENSG00000181852.13","ENSG00000257809.1","coding_mRNA","ENSG00000257809.1-ENSG00000181852.13",56159167.5,56221880,62.7125,-62.7125
"ENSG00000185664.10","ENSG00000257809.1","coding_mRNA","ENSG00000257809.1-ENSG00000185664.10",56152474,55973469.5,179.0045,179.0045
"ENSG00000196465.6","ENSG00000257809.1","coding_mRNA","ENSG00000257809.1-ENSG00000196465.6",56152474,56152596.5,0.1225,-0.1225
"ENSG00000197728.5","ENSG00000257809.1","coding_mRNA","ENSG00000257809.1-ENSG00000197728.5",56152474,56042125,110.349,110.349
"ENSG00000229117.4","ENSG00000257809.1","coding_mRNA","ENSG00000257809.1-ENSG00000229117.4",56152474,56116632.5,35.8415,35.8415
"ENSG00000257727.1","ENSG00000257809.1","coding_mRNA","ENSG00000257809.1-ENSG00000257727.1",56159167.5,56315876,156.7085,-156.7085
"ENSG00000111596.7","ENSG00000257815.1","coding_mRNA","ENSG00000257815.1-ENSG00000111596.7",70243357,70243439.5,0.0825,-0.0825
"ENSG00000135643.4","ENSG00000257815.1","coding_mRNA","ENSG00000257815.1-ENSG00000135643.4",70243357,70366292,122.935,-122.935
"ENSG00000139289.9","ENSG00000257839.1","coding_mRNA","ENSG00000257839.1-ENSG00000139289.9",76031871,76031596.5,0.2745,0.2745
"ENSG00000187109.9","ENSG00000257839.1","coding_mRNA","ENSG00000257839.1-ENSG00000187109.9",76031871,76084648.5,52.7775,-52.7775
"ENSG00000179715.8","ENSG00000257924.1","coding_mRNA","ENSG00000257924.1-ENSG00000179715.8",47353774.5,47216568,137.2065,137.2065
"ENSG00000123352.13","ENSG00000258017.1","coding_mRNA","ENSG00000258017.1-ENSG00000123352.13",49131606,49367374,235.768,-235.768
"ENSG00000123416.11","ENSG00000258017.1","coding_mRNA","ENSG00000258017.1-ENSG00000123416.11",49131606,49131395,0.211,0.211
